Dataset	HMM Family	ORF	HMM E-val	Aligned Length	Closest Homolog	%id of Closest Homolog	Closest Homolog Species	Closest Homolog Genus	Closest Homolog Family	Closest Homolog Order	Closest Homolog Class	Closest Homolog Phylum	Closest Homolog Superkingdom
L227_S_6D_001_1_contigs_65	rpoB_13	L227_S_6D_001_1_contigs__00924_DNA-directed_RNA_polymerase_subunit_beta_ma250_11_to_1143	0	1133	gi|753754217|ref|WP_041526912.1|	95.2	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_S_6D_002_66	rpoB_13	L227_S_6D_002__02273_DNA-directed_RNA_polymerase_subunit_beta_ma256_5_to_1108	0	1104	gi|1011118163|ref|WP_062040024.1|	87.3	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
L227_S_6D_002_66	rpoB_13	L227_S_6D_002__02272_DNA-directed_RNA_polymerase_subunit_beta_ma258_5_to_999	0	995	gi|1011120996|ref|WP_062042857.1|	84.0	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
L227_S_6D_002_66	rpoB_13	L227_S_6D_002__02273_DNA-directed_RNA_polymerase_subunit_beta_ma257_1106_to_1268	3.3e-100	163	gi|1011118163|ref|WP_062040024.1|	87.3	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
L227_S_6D_002_66	rpoB_13	L227_S_6D_002__02272_DNA-directed_RNA_polymerase_subunit_beta_ma259_1024_to_1293	5.3e-73	270	gi|1011120996|ref|WP_062042857.1|	84.0	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
L227_S_6D_002_66	rpoB_13	L227_S_6D_002__02272_DNA-directed_RNA_polymerase_subunit_beta_ma260_1298_to_1419	9e-25	122	gi|1011120996|ref|WP_062042857.1|	84.0	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
L227_S_6D_003_67	rpoB_13	L227_S_6D_003__03034_DNA-directed_RNA_polymerase_subunit_beta_ma262_1108_to_1267	2.9e-99	160	gi|1011118163|ref|WP_062040024.1|	84.3	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
L227_S_6D_003_67	rpoB_13	L227_S_6D_003__03033_DNA-directed_RNA_polymerase_subunit_beta_ma263_5_to_999	0	995	gi|1011120996|ref|WP_062042857.1|	85.1	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
L227_S_6D_003_67	rpoB_13	L227_S_6D_003__03033_DNA-directed_RNA_polymerase_subunit_beta_ma264_1024_to_1293	3.6e-70	270	gi|1011120996|ref|WP_062042857.1|	85.1	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
L227_S_6D_003_67	rpoB_13	L227_S_6D_003__03034_DNA-directed_RNA_polymerase_subunit_beta_ma261_7_to_1110	0	1104	gi|1011118163|ref|WP_062040024.1|	84.3	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
L227_S_6D_003_67	rpoB_13	L227_S_6D_003__03033_DNA-directed_RNA_polymerase_subunit_beta_ma265_1297_to_1411	2.5e-25	115	gi|1011120996|ref|WP_062042857.1|	85.1	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
L304_Fe_6C_001_1_contigs_68	rpoB_13	L304_Fe_6C_001_1_contigs__00263_DNA-directed_RNA_polymerase_subunit_beta_ma266_15_to_1142	0	1128	gi|501494735|ref|WP_012503108.1|	89.9	Chlorobaculum parvum	Chlorobaculum	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L304_Fe_6C_001_1_contigs_68	rpoB_13	L304_Fe_6C_001_1_contigs__00263_DNA-directed_RNA_polymerase_subunit_beta_ma267_1137_to_1301	3.6e-101	165	gi|501494735|ref|WP_012503108.1|	89.9	Chlorobaculum parvum	Chlorobaculum	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L304_S_6D_001_1_contigs_69	rpoB_13	L304_S_6D_001_1_contigs__01689_DNA-directed_RNA_polymerase_subunit_beta_ma272_1079_to_1350	5.6e-60	272	gi|493410154|ref|WP_006366136.1|	91.3	Chlorobium ferrooxidans	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L304_S_6D_001_1_contigs_69	rpoB_13	L304_S_6D_001_1_contigs__01689_DNA-directed_RNA_polymerase_subunit_beta_ma270_14_to_243	7.7e-62	230	gi|493410154|ref|WP_006366136.1|	91.3	Chlorobium ferrooxidans	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L304_S_6D_001_1_contigs_69	rpoB_13	L304_S_6D_001_1_contigs__01689_DNA-directed_RNA_polymerase_subunit_beta_ma273_1352_to_1475	1.2e-26	124	gi|493410154|ref|WP_006366136.1|	91.3	Chlorobium ferrooxidans	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L304_S_6D_001_1_contigs_69	rpoB_13	L304_S_6D_001_1_contigs__01690_DNA-directed_RNA_polymerase_subunit_beta_ma268_10_to_1141	0	1132	gi|493410155|ref|WP_006366137.1|	90.5	Chlorobium ferrooxidans	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L304_S_6D_001_1_contigs_69	rpoB_13	L304_S_6D_001_1_contigs__01690_DNA-directed_RNA_polymerase_subunit_beta_ma269_1137_to_1300	4.5e-103	164	gi|493410155|ref|WP_006366137.1|	90.5	Chlorobium ferrooxidans	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L304_S_6D_001_1_contigs_69	rpoB_13	L304_S_6D_001_1_contigs__01689_DNA-directed_RNA_polymerase_subunit_beta_ma271_261_to_1054	5.1e-274	794	gi|493410154|ref|WP_006366136.1|	91.3	Chlorobium ferrooxidans	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_16_5m_003_70	rpoB_13	L442_2011_16_5m_003__01061_DNA-directed_RNA_polymerase_subunit_beta_ma276_993_to_1378	2.8e-107	386	gi|502793923|ref|WP_013028899.1|	85.6	Sideroxydans lithotrophicus	Sideroxydans	Gallionellaceae	Gallionellales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_003_70	rpoB_13	L442_2011_16_5m_003__01061_DNA-directed_RNA_polymerase_subunit_beta_ma275_12_to_1004	0	993	gi|502793923|ref|WP_013028899.1|	85.6	Sideroxydans lithotrophicus	Sideroxydans	Gallionellaceae	Gallionellales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_003_70	rpoB_13	L442_2011_16_5m_003__01062_DNA-directed_RNA_polymerase_subunit_beta_ma274_2_to_1355	0	1354	gi|502793922|ref|WP_013028898.1|	87.7	Sideroxydans lithotrophicus	Sideroxydans	Gallionellaceae	Gallionellales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_006_72	rpoB_13	L442_2011_16_5m_006__02917_DNA-directed_RNA_polymerase_subunit_beta_ma279_753_to_1027	2.5e-118	275	gi|751629233|ref|WP_041097042.1|	94.1	Sulfuritalea hydrogenivorans	Sulfuritalea	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_006_72	rpoB_13	L442_2011_16_5m_006__02917_DNA-directed_RNA_polymerase_subunit_beta_ma278_14_to_707	1.6e-278	694	gi|751629233|ref|WP_041097042.1|	94.1	Sulfuritalea hydrogenivorans	Sulfuritalea	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_006_72	rpoB_13	L442_2011_16_5m_006__02917_DNA-directed_RNA_polymerase_subunit_beta_ma280_1027_to_1414	6e-110	388	gi|751629233|ref|WP_041097042.1|	94.1	Sulfuritalea hydrogenivorans	Sulfuritalea	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_006_72	rpoB_13	L442_2011_16_5m_006__02916_DNA-directed_RNA_polymerase_subunit_beta_ma277_2_to_1354	0	1353	gi|751629231|ref|WP_041097040.1|	96.8	Sulfuritalea hydrogenivorans	Sulfuritalea	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_008_74	rpoB_13	L442_2011_16_5m_008__00570_DNA-directed_RNA_polymerase_subunit_beta_ma281_12_to_1138	0	1127	gi|753754217|ref|WP_041526912.1|	94.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_16_5m_008_74	rpoB_13	L442_2011_16_5m_008__01470_DNA-directed_RNA_polymerase_subunit_beta_ma288_1_to_72	6.5e-22	72	gi|518714455|ref|WP_019875523.1|	75.7	Sporichthya polymorpha	Sporichthya	Sporichthyaceae	Frankiales	Actinobacteria	Actinobacteria	Bacteria
L442_2011_16_5m_008_74	rpoB_13	L442_2011_16_5m_008__00571_DNA-directed_RNA_polymerase_subunit_beta_ma286_1078_to_1351	3.9e-60	274	gi|501501080|ref|WP_012509309.1|	95.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_16_5m_008_74	rpoB_13	L442_2011_16_5m_008__00571_DNA-directed_RNA_polymerase_subunit_beta_ma284_263_to_595	1.5e-151	333	gi|501501080|ref|WP_012509309.1|	95.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_16_5m_008_74	rpoB_13	L442_2011_16_5m_008__00571_DNA-directed_RNA_polymerase_subunit_beta_ma283_16_to_241	6.3e-61	226	gi|501501080|ref|WP_012509309.1|	95.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_16_5m_008_74	rpoB_13	L442_2011_16_5m_008__00571_DNA-directed_RNA_polymerase_subunit_beta_ma287_1351_to_1472	1.7e-26	122	gi|501501080|ref|WP_012509309.1|	95.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_16_5m_008_74	rpoB_13	L442_2011_16_5m_008__00571_DNA-directed_RNA_polymerase_subunit_beta_ma285_623_to_1053	1.8e-122	431	gi|501501080|ref|WP_012509309.1|	95.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_16_5m_008_74	rpoB_13	L442_2011_16_5m_008__00570_DNA-directed_RNA_polymerase_subunit_beta_ma282_1137_to_1300	2.7e-102	164	gi|753754217|ref|WP_041526912.1|	94.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_16_5m_015_75	rpoB_13	L442_2011_16_5m_015__00026_DNA-directed_RNA_polymerase_subunit_beta_ma291_18_to_977	0	960	gi|757171833|ref|WP_042725921.1|	72.7	Chthoniobacter flavus	Chthoniobacter	Chthoniobacteraceae	Chthoniobacterales	Spartobacteria	Verrucomicrobia	Bacteria
L442_2011_16_5m_015_75	rpoB_13	L442_2011_16_5m_015__00027_DNA-directed_RNA_polymerase_subunit_beta_ma290_1095_to_1260	1.4e-101	166	gi|494040793|ref|WP_006982917.1|	72.4	Chthoniobacter flavus	Chthoniobacter	Chthoniobacteraceae	Chthoniobacterales	Spartobacteria	Verrucomicrobia	Bacteria
L442_2011_16_5m_015_75	rpoB_13	L442_2011_16_5m_015__00027_DNA-directed_RNA_polymerase_subunit_beta_ma289_4_to_1095	0	1092	gi|494040793|ref|WP_006982917.1|	72.4	Chthoniobacter flavus	Chthoniobacter	Chthoniobacteraceae	Chthoniobacterales	Spartobacteria	Verrucomicrobia	Bacteria
L442_2011_16_5m_015_75	rpoB_13	L442_2011_16_5m_015__00026_DNA-directed_RNA_polymerase_subunit_beta_ma292_1014_to_1356	3.1e-101	343	gi|757171833|ref|WP_042725921.1|	72.7	Chthoniobacter flavus	Chthoniobacter	Chthoniobacteraceae	Chthoniobacterales	Spartobacteria	Verrucomicrobia	Bacteria
L442_2011_16_5m_018_76	rpoB_13	L442_2011_16_5m_018__01866_DNA-directed_RNA_polymerase_subunit_beta_ma298_20_to_207	2.4e-42	188			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_018_76	rpoB_13	L442_2011_16_5m_018__01811_DNA-directed_RNA_polymerase_subunit_beta_ma296_2_to_141	2e-32	140	gi|948016402|ref|WP_056675710.1|	74.0	Angustibacter sp. Root456	Angustibacter	Kineosporiaceae	Kineosporiales	Actinobacteria	Actinobacteria	Bacteria
L442_2011_16_5m_018_76	rpoB_13	L442_2011_16_5m_018__01011_DNA-directed_RNA_polymerase_subunit_beta_ma294_11_to_995	0	985	gi|490280031|ref|WP_004175962.1|	91.6	Nitrosospira lacus	Nitrosospira	Nitrosomonadaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_018_76	rpoB_13	L442_2011_16_5m_018__01010_DNA-directed_RNA_polymerase_subunit_beta_ma293_2_to_1355	0	1354	gi|490280033|ref|WP_004175964.1|	92.6	Nitrosospira lacus	Nitrosospira	Nitrosomonadaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_018_76	rpoB_13	L442_2011_16_5m_018__01811_DNA-directed_RNA_polymerase_subunit_beta_ma297_142_to_387	5.8e-71	246	gi|948016402|ref|WP_056675710.1|	74.0	Angustibacter sp. Root456	Angustibacter	Kineosporiaceae	Kineosporiales	Actinobacteria	Actinobacteria	Bacteria
L442_2011_16_5m_018_76	rpoB_13	L442_2011_16_5m_018__01011_DNA-directed_RNA_polymerase_subunit_beta_ma295_992_to_1389	7.9e-111	398	gi|490280031|ref|WP_004175962.1|	91.6	Nitrosospira lacus	Nitrosospira	Nitrosomonadaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_021_77	rpoB_13	L442_2011_16_5m_021__02966_DNA-directed_RNA_polymerase_subunit_beta_ma303_189_to_430	3.3e-65	242	gi|916327337|ref|WP_051062383.1|	78.7	Ilumatobacter nonamiensis	Ilumatobacter	Acidimicrobiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria
L442_2011_16_5m_021_77	rpoB_13	L442_2011_16_5m_021__02746_DNA-directed_RNA_polymerase_subunit_beta_ma300_75_to_689	0	615	gi|750187930|ref|WP_040492004.1|	84.9	Ilumatobacter nonamiensis	Ilumatobacter	Acidimicrobiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria
L442_2011_16_5m_021_77	rpoB_13	L442_2011_16_5m_021__02746_DNA-directed_RNA_polymerase_subunit_beta_ma299_3_to_59	2e-05	57	gi|750187930|ref|WP_040492004.1|	84.9	Ilumatobacter nonamiensis	Ilumatobacter	Acidimicrobiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria
L442_2011_16_5m_021_77	rpoB_13	L442_2011_16_5m_021__02966_DNA-directed_RNA_polymerase_subunit_beta_ma302_2_to_189	8.3e-59	188	gi|916327337|ref|WP_051062383.1|	78.7	Ilumatobacter nonamiensis	Ilumatobacter	Acidimicrobiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria
L442_2011_16_5m_021_77	rpoB_13	L442_2011_16_5m_021__02746_DNA-directed_RNA_polymerase_subunit_beta_ma301_689_to_1003	1.7e-155	315	gi|750187930|ref|WP_040492004.1|	84.9	Ilumatobacter nonamiensis	Ilumatobacter	Acidimicrobiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria
L442_2014_15m_004_78	rpoB_13	L442_2014_15m_004__02276_DNA-directed_RNA_polymerase_subunit_beta_ma304_2_to_264	2.6e-102	263	gi|652458285|ref|WP_026853116.1|	92.3	Geothrix fermentans	Geothrix	Holophagaceae	Holophagales	Holophagae	Acidobacteria	Bacteria
L442_2014_15m_004_78	rpoB_13	L442_2014_15m_004__01447_DNA-directed_RNA_polymerase_subunit_beta_ma306_48_to_407	2.8e-101	360	gi|652458287|ref|WP_026853118.1|	90.2	Geothrix fermentans	Geothrix	Holophagaceae	Holophagales	Holophagae	Acidobacteria	Bacteria
L442_2014_15m_004_78	rpoB_13	L442_2014_15m_004__02276_DNA-directed_RNA_polymerase_subunit_beta_ma305_263_to_439	1.4e-96	177	gi|652458285|ref|WP_026853116.1|	92.3	Geothrix fermentans	Geothrix	Holophagaceae	Holophagales	Holophagae	Acidobacteria	Bacteria
L442_2014_15m_009_79	rpoB_13	L442_2014_15m_009__02047_DNA-directed_RNA_polymerase_subunit_beta_ma307_1_to_135	1.7e-49	135	gi|1125751291|ref|WP_075078961.1|	68.4	Terrimicrobium sacchariphilum	Terrimicrobium	Terrimicrobium	Terrimicrobium	Spartobacteria	Verrucomicrobia	Bacteria
L442_2014_15m_012_80	rpoB_13	L442_2014_15m_012__00061_DNA-directed_RNA_polymerase_subunit_beta_ma310_750_to_1045	2.4e-114	296	gi|771614324|ref|WP_045225216.1|	86.6	Methylococcaceae bacterium 73a	Methylococcaceae bacterium 73a	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
L442_2014_15m_012_80	rpoB_13	L442_2014_15m_012__00061_DNA-directed_RNA_polymerase_subunit_beta_ma311_1038_to_1421	5.9e-104	384	gi|771614324|ref|WP_045225216.1|	86.6	Methylococcaceae bacterium 73a	Methylococcaceae bacterium 73a	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
L442_2014_15m_012_80	rpoB_13	L442_2014_15m_012__00061_DNA-directed_RNA_polymerase_subunit_beta_ma309_9_to_710	2.3e-281	702	gi|771614324|ref|WP_045225216.1|	86.6	Methylococcaceae bacterium 73a	Methylococcaceae bacterium 73a	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
L442_2014_15m_012_80	rpoB_13	L442_2014_15m_012__00062_DNA-directed_RNA_polymerase_subunit_beta_ma308_9_to_1319	0	1311	gi|771614325|ref|WP_045225217.1|	88.5	Methylococcaceae bacterium 73a	Methylococcaceae bacterium 73a	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
L442_2014_15m_013_81	rpoB_13	L442_2014_15m_013__00561_DNA-directed_RNA_polymerase_subunit_beta_ma312_3_to_1369	0	1367	gi|754171335|ref|WP_041790955.1|	90.4	Rhodoferax ferrireducens	Rhodoferax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2014_15m_013_81	rpoB_13	L442_2014_15m_013__00562_DNA-directed_RNA_polymerase_subunit_beta_ma313_15_to_993	0	979	gi|658513365|ref|WP_029708871.1|	91.5	Rhodoferax saidenbachensis	Rhodoferax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2014_15m_013_81	rpoB_13	L442_2014_15m_013__00562_DNA-directed_RNA_polymerase_subunit_beta_ma314_983_to_1375	3.4e-102	393	gi|658513365|ref|WP_029708871.1|	91.5	Rhodoferax saidenbachensis	Rhodoferax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
CA_L227_2013_13_0	soxB_14	CA_L227_2013_13__01424_Trifunctional_nucleotide_phosphoesterase_protein_YfkN_ma0_65_to_499	7e-34	435			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_18_2	soxB_14	CA_L227_2013_18__02243_Mannosylglucosyl-3-phosphoglycerate_phosphatase_ma4_68_to_319	4.4e-13	252			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_18_2	soxB_14	CA_L227_2013_18__00251_Trifunctional_nucleotide_phosphoesterase_protein_YfkN_ma1_50_to_220	1.7e-21	171			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_18_2	soxB_14	CA_L227_2013_18__00251_Trifunctional_nucleotide_phosphoesterase_protein_YfkN_ma2_239_to_415	6.2e-11	177			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_18_2	soxB_14	CA_L227_2013_18__02244_Mannosylglucosyl-3-phosphoglycerate_phosphatase_ma3_47_to_417	1e-29	371			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_30_6	soxB_14	CA_L227_2013_30__01048_Endonuclease_YhcR_ma5_76_to_528	2.7e-18	453	gi|919169794|ref|WP_052725425.1|	52.5	Methanosarcina sp. Kolksee	Methanosarcina	Methanosarcinaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
CA_L227_2013_48_9	soxB_14	CA_L227_2013_48__01086_hypothetical_protein_ma8_206_to_297	2.6e-07	92			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_48_9	soxB_14	CA_L227_2013_48__00503_Endonuclease_YhcR_ma7_57_to_458	8.6e-24	402			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_48_9	soxB_14	CA_L227_2013_48__01597_hypothetical_protein_ma6_58_to_313	4.6e-26	256			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_49_10	soxB_14	CA_L227_2013_49__01735_Trifunctional_nucleotide_phosphoesterase_protein_YfkN_ma9_62_to_494	1.3e-37	433			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_51_11	soxB_14	CA_L227_2013_51__01101_Trifunctional_nucleotide_phosphoesterase_protein_YfkN_ma10_49_to_281	1.5e-23	233	gi|503210687|ref|WP_013445348.1|	75.3	Paludibacter propionicigenes	Paludibacter	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
CA_L227_2013_56_1_contigs_13	soxB_14	CA_L227_2013_56_1_contigs__01940_hypothetical_protein_ma11_67_to_372	3.7e-20	306			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_65_16	soxB_14	CA_L227_2013_65__00789_Endonuclease_YhcR_ma13_179_to_337	6.9e-13	159			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_65_16	soxB_14	CA_L227_2013_65__00789_Endonuclease_YhcR_ma12_74_to_144	0.001	71			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_78_18	soxB_14	CA_L227_2013_78__00830_3_5_-cyclic_adenosine_monophosphate_phosphodiesterase_CpdA_ma15_318_to_376	0.00038	59			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_78_18	soxB_14	CA_L227_2013_78__00593_Mannosylglucosyl-3-phosphoglycerate_phosphatase_ma14_39_to_433	3e-28	395			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_83_19	soxB_14	CA_L227_2013_83__03424_hypothetical_protein_ma16_70_to_465	3.6e-21	396			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2014_13_22	soxB_14	CA_L227_2014_13__01276_Protein_UshA_ma17_56_to_313	7.3e-21	258	gi|658513695|ref|WP_029709194.1|	66.1	Rhodoferax saidenbachensis	Rhodoferax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
CA_L227_2014_24_23	soxB_14	CA_L227_2014_24__00357_hypothetical_protein_ma19_60_to_335	1.2e-27	276			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2014_24_23	soxB_14	CA_L227_2014_24__02898_hypothetical_protein_ma18_99_to_379	7.2e-32	281			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2014_49_27	soxB_14	CA_L227_2014_49__02387_Protein_UshA_ma20_19_to_195	8.3e-15	177			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2014_61_29	soxB_14	CA_L227_2014_61__03196_hypothetical_protein_ma22_64_to_404	1.6e-21	341	gi|920797569|ref|WP_053062176.1|	59.0	Desulfovibrio sp. TomC	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria
CA_L227_2014_61_29	soxB_14	CA_L227_2014_61__00259_Mannosylglucosyl-3-phosphoglycerate_phosphatase_ma21_41_to_433	2.6e-22	393			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2014_61_29	soxB_14	CA_L227_2014_61__00679_3_5_-cyclic_adenosine_monophosphate_phosphodiesterase_CpdA_ma23_317_to_377	0.00037	61			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L442_15_34	soxB_14	CA_L442_15__02813_Trifunctional_nucleotide_phosphoesterase_protein_YfkN_ma24_53_to_446	1.3e-24	394			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L442_19_36	soxB_14	CA_L442_19__01795_Mannosylglucosyl-3-phosphoglycerate_phosphatase_ma25_64_to_504	7e-25	441			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L442_2_37	soxB_14	CA_L442_2__00564_Endonuclease_YhcR_ma26_180_to_553	1.2e-14	374			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
