Dataset	HMM Family	ORF	HMM E-val	Aligned Length	Closest Homolog	%id of Closest Homolog	Closest Homolog Species	Closest Homolog Genus	Closest Homolog Family	Closest Homolog Order	Closest Homolog Class	Closest Homolog Phylum	Closest Homolog Superkingdom
L442_2011_16_5m_021_75	rpoB_3	L442-2011-16-5m_5280_1_1_2334_-1_ID_173_1_partial_10_start_type_ATG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_587_ma356_10_to_195	3.2e-39	186	gi|505253261|ref|WP_015440363.1|	82.2	Ilumatobacter coccineus	Ilumatobacter	Acidimicrobiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria
L442_2011_16_5m_021_75	rpoB_3	L442-2011-16-5m_5280_2_2378_5563_-1_ID_173_2_partial_01_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_606_ma353_1_to_87	6.7e-11	87	gi|750187930|ref|WP_040492004.1|	85.2	Ilumatobacter nonamiensis	Ilumatobacter	Acidimicrobiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria
L442_2011_16_5m_021_75	rpoB_3	L442-2011-16-5m_2932_12_7978_8247_1_ID_134_12_partial_01_start_type_GTG_rbs_motif_AGGAG_rbs_spacer_5-10bp_gc_cont_0_522_ma360_5_to_90	1.6e-16	86	gi|505253260|ref|WP_015440362.1|	80.0	Ilumatobacter coccineus	Ilumatobacter	Acidimicrobiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria
L442_2011_16_5m_021_75	rpoB_3	L442-2011-16-5m_5280_2_2378_5563_-1_ID_173_2_partial_01_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_606_ma355_717_to_1031	1.8e-155	315	gi|750187930|ref|WP_040492004.1|	85.2	Ilumatobacter nonamiensis	Ilumatobacter	Acidimicrobiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria
L442_2011_16_5m_021_75	rpoB_3	L442-2011-16-5m_5280_2_2378_5563_-1_ID_173_2_partial_01_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_606_ma354_103_to_717	0	615	gi|750187930|ref|WP_040492004.1|	85.2	Ilumatobacter nonamiensis	Ilumatobacter	Acidimicrobiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria
L442_2011_16_5m_021_75	rpoB_3	L442-2011-16-5m_13382_1_3_1412_1_ID_220_1_partial_10_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_596_ma359_192_to_433	3.5e-65	242	gi|916327337|ref|WP_051062383.1|	78.9	Ilumatobacter nonamiensis	Ilumatobacter	Acidimicrobiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria
L442_2011_2014_bin64_76	rpoB_3	CA-L442_360839_9_12508_17007_-1_ID_87_9_partial_00_start_type_ATG_rbs_motif_AGGA_rbs_spacer_5-10bp_gc_cont_0_468_ma364_262_to_595	7e-152	334	gi|501501080|ref|WP_012509309.1|	94.7	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_2014_bin64_76	rpoB_3	CA-L442_360839_9_12508_17007_-1_ID_87_9_partial_00_start_type_ATG_rbs_motif_AGGA_rbs_spacer_5-10bp_gc_cont_0_468_ma367_1352_to_1475	8.7e-27	124	gi|501501080|ref|WP_012509309.1|	94.7	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_2014_bin64_76	rpoB_3	CA-L442_360839_9_12508_17007_-1_ID_87_9_partial_00_start_type_ATG_rbs_motif_AGGA_rbs_spacer_5-10bp_gc_cont_0_468_ma363_16_to_241	8.7e-61	226	gi|501501080|ref|WP_012509309.1|	94.7	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_2014_bin64_76	rpoB_3	CA-L442_360839_10_17076_20987_-1_ID_87_10_partial_00_start_type_GTG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_456_ma362_1137_to_1300	6.8e-102	164	gi|753754217|ref|WP_041526912.1|	93.3	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_2014_bin64_76	rpoB_3	CA-L442_360839_9_12508_17007_-1_ID_87_9_partial_00_start_type_ATG_rbs_motif_AGGA_rbs_spacer_5-10bp_gc_cont_0_468_ma366_1077_to_1350	4.9e-61	274	gi|501501080|ref|WP_012509309.1|	94.7	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_2014_bin64_76	rpoB_3	CA-L442_360839_9_12508_17007_-1_ID_87_9_partial_00_start_type_ATG_rbs_motif_AGGA_rbs_spacer_5-10bp_gc_cont_0_468_ma365_619_to_1052	3.1e-122	434	gi|501501080|ref|WP_012509309.1|	94.7	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_2014_bin64_76	rpoB_3	CA-L442_360839_10_17076_20987_-1_ID_87_10_partial_00_start_type_GTG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_456_ma361_12_to_1140	0	1129	gi|753754217|ref|WP_041526912.1|	93.3	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2014_15m_004_77	rpoB_3	L442-2014-15m_2903_1_2_1384_1_ID_122_1_partial_10_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_641_ma374_6_to_416	4.1e-102	411	gi|652458287|ref|WP_026853118.1|	90.4	Geothrix fermentans	Geothrix	Holophagaceae	Holophagales	Holophagae	Acidobacteria	Bacteria
L442_2014_15m_004_77	rpoB_3	L442-2014-15m_13621_1_2_2461_1_ID_325_1_partial_11_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_652_ma369_492_to_820	1.7e-104	329	gi|652458287|ref|WP_026853118.1|	83.2	Geothrix fermentans	Geothrix	Holophagaceae	Holophagales	Holophagae	Acidobacteria	Bacteria
L442_2014_15m_004_77	rpoB_3	L442-2014-15m_36073_1_2_1096_1_ID_494_1_partial_11_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_645_ma372_1_to_144	1.1e-86	144	gi|652458285|ref|WP_026853116.1|	93.4	Geothrix fermentans	Geothrix	Holophagaceae	Holophagales	Holophagae	Acidobacteria	Bacteria
L442_2014_15m_004_77	rpoB_3	L442-2014-15m_13621_1_2_2461_1_ID_325_1_partial_11_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_652_ma368_61_to_471	2e-177	411	gi|652458287|ref|WP_026853118.1|	83.2	Geothrix fermentans	Geothrix	Holophagaceae	Holophagales	Holophagae	Acidobacteria	Bacteria
L442_2014_15m_004_77	rpoB_3	L442-2014-15m_19395_2_1589_1852_1_ID_387_2_partial_01_start_type_ATG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_617_ma375_6_to_88	2.9e-20	83	gi|652458287|ref|WP_026853118.1|	96.6	Geothrix fermentans	Geothrix	Holophagaceae	Holophagales	Holophagae	Acidobacteria	Bacteria
L442_2014_15m_004_77	rpoB_3	L442-2014-15m_19395_1_3_1532_1_ID_387_1_partial_10_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_635_ma370_1_to_320	7.2e-137	320	gi|652458285|ref|WP_026853116.1|	92.9	Geothrix fermentans	Geothrix	Holophagaceae	Holophagales	Holophagae	Acidobacteria	Bacteria
L442_2014_15m_004_77	rpoB_3	L442-2014-15m_36073_1_2_1096_1_ID_494_1_partial_11_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_645_ma373_187_to_364	5.1e-87	178	gi|652458285|ref|WP_026853116.1|	93.4	Geothrix fermentans	Geothrix	Holophagaceae	Holophagales	Holophagae	Acidobacteria	Bacteria
L442_2014_15m_004_77	rpoB_3	L442-2014-15m_19395_1_3_1532_1_ID_387_1_partial_10_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_635_ma371_319_to_495	2.1e-96	177	gi|652458285|ref|WP_026853116.1|	92.9	Geothrix fermentans	Geothrix	Holophagaceae	Holophagales	Holophagae	Acidobacteria	Bacteria
L442_2014_15m_009_78	rpoB_3	L442-2014-15m_2386_1_1_3399_-1_ID_151_1_partial_10_start_type_ATG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_616_ma376_3_to_1104	0	1102	gi|1125751290|ref|WP_075078960.1|	61.5	Terrimicrobium sacchariphilum	Terrimicrobium	Terrimicrobium	Terrimicrobium	Spartobacteria	Verrucomicrobia	Bacteria
L442_2014_15m_009_78	rpoB_3	L442-2014-15m_5076_1_2_529_1_ID_279_1_partial_10_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_606_ma377_2_to_146	1.7e-54	145	gi|1125751291|ref|WP_075078961.1|	69.2	Terrimicrobium sacchariphilum	Terrimicrobium	Terrimicrobium	Terrimicrobium	Spartobacteria	Verrucomicrobia	Bacteria
L442_2014_15m_009_78	rpoB_3	L442-2014-15m_12909_4_1902_2561_1_ID_528_4_partial_01_start_type_ATG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_626_ma378_5_to_220	4.4e-36	216	gi|652458285|ref|WP_026853116.1|	91.8	Geothrix fermentans	Geothrix	Holophagaceae	Holophagales	Holophagae	Acidobacteria	Bacteria
L442_2014_15m_012_79	rpoB_3	L442-2014-15m_808_6_4439_8806_-1_ID_5_6_partial_00_start_type_ATG_rbs_motif_GGA_GAG_AGG_rbs_spacer_5-10bp_gc_cont_0_546_ma381_750_to_1045	2.6e-114	296	gi|771614324|ref|WP_045225216.1|	86.6	Methylococcaceae bacterium 73a	Methylococcaceae bacterium 73a	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
L442_2014_15m_012_79	rpoB_3	L442-2014-15m_808_7_8911_12888_-1_ID_5_7_partial_01_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_524_ma379_1_to_1324	0	1324	gi|771614325|ref|WP_045225217.1|	88.6	Methylococcaceae bacterium 73a	Methylococcaceae bacterium 73a	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
L442_2014_15m_012_79	rpoB_3	L442-2014-15m_808_6_4439_8806_-1_ID_5_6_partial_00_start_type_ATG_rbs_motif_GGA_GAG_AGG_rbs_spacer_5-10bp_gc_cont_0_546_ma380_9_to_710	2.5e-281	702	gi|771614324|ref|WP_045225216.1|	86.6	Methylococcaceae bacterium 73a	Methylococcaceae bacterium 73a	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
L442_2014_15m_012_79	rpoB_3	L442-2014-15m_808_6_4439_8806_-1_ID_5_6_partial_00_start_type_ATG_rbs_motif_GGA_GAG_AGG_rbs_spacer_5-10bp_gc_cont_0_546_ma382_1038_to_1421	6.5e-104	384	gi|771614324|ref|WP_045225216.1|	86.6	Methylococcaceae bacterium 73a	Methylococcaceae bacterium 73a	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
L442_2014_15m_013_80	rpoB_3	L442-2014-15m_1841_2_4304_8518_1_ID_56_2_partial_00_start_type_ATG_rbs_motif_AGGA_rbs_spacer_5-10bp_gc_cont_0_540_ma384_15_to_993	0	979	gi|658513365|ref|WP_029708871.1|	91.3	Rhodoferax saidenbachensis	Rhodoferax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2014_15m_013_80	rpoB_3	L442-2014-15m_1841_1_170_4282_1_ID_56_1_partial_00_start_type_ATG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_522_ma383_3_to_1369	0	1367	gi|754171335|ref|WP_041790955.1|	90.4	Rhodoferax ferrireducens	Rhodoferax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2014_15m_013_80	rpoB_3	L442-2014-15m_28351_1_3_1352_-1_ID_774_1_partial_11_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_515_ma386_1_to_450	3.7e-193	450	gi|754171335|ref|WP_041790955.1|	93.3	Rhodoferax ferrireducens	Rhodoferax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2014_15m_013_80	rpoB_3	L442-2014-15m_1841_2_4304_8518_1_ID_56_2_partial_00_start_type_ATG_rbs_motif_AGGA_rbs_spacer_5-10bp_gc_cont_0_540_ma385_983_to_1375	3.7e-102	393	gi|658513365|ref|WP_029708871.1|	91.3	Rhodoferax saidenbachensis	Rhodoferax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
